source_id,entity_type,record_id,municipality,event_date,category,data
edmonton_development_permits,development_permit,1-27452036152963,edmonton,2026-05-05,approved,"{""ward"": ""Nakota Isga Ward"", ""status"": ""Approved"", ""zoning"": ""RS"", ""address"": ""G1, 14132 - 98 AVENUE NW"", ""latitude"": ""53.53684404"", ""province"": ""AB"", ""longitude"": ""-113.563969588"", ""description"": ""To construct a Residential Use building in the form of a 2 Dwellings Backyard House with 2 Secondary Suites."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Crestwood"", ""decision_date"": ""2026-05-05"", ""record_number"": ""1-27452036152963"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-05-05"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2421840 Blk 6 Lot 32A"", ""normalized_address"": ""G1 14132 98 AVENUE NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01935,calgary,2026-04-06,pending,"{""lat"": 51.04, ""lng"": -114.036, ""ward"": ""9"", ""status"": ""In Circulation"", ""address"": ""1103 12 ST SE"", ""province"": ""AB"", ""quadrant"": ""SE"", ""description"": ""NEW: BREWERY, WINERY AND DISTILLERY, RESTAURANT: LICENSED, OUTDOOR CAFE"", ""neighborhood"": ""Inglewood"", ""decision_date"": null, ""record_number"": ""DP2026-01935"", ""applicant_name"": ""SAHURI + PARTNERS ARCHITECTURE"", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-04-06"", ""status_canonical"": ""pending"", ""land_use_district"": ""I-E"", ""proposed_use_code"": ""C1225; C2130; C2485"", ""normalized_address"": ""1103 12 STREET SOUTHEAST"", ""application_subtype"": ""Commercial - Other Areas"", ""normalized_business_name"": """", ""proposed_use_description"": ""BREWERY, WINERY AND DISTILLERY; OUTDOOR CAFE; RESTAURANT: LICENSED"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Industrial - Edge""}"
calgary_development_permits,development_permit,DP2026-02041,calgary,2026-04-09,cancelled,"{""lat"": 50.908, ""lng"": -113.956, ""ward"": ""12"", ""status"": ""Cancelled"", ""address"": ""56 ELGIN MEADOWS MR SE"", ""province"": ""AB"", ""quadrant"": ""SE"", ""description"": ""NEW: SECONDARY SUITE (BASEMENT)"", ""neighborhood"": ""Mckenzie Towne"", ""decision_date"": null, ""record_number"": ""DP2026-02041"", ""applicant_name"": """", ""pipeline_stage"": ""withdrawn"", ""application_date"": ""2026-04-09"", ""status_canonical"": ""cancelled"", ""land_use_district"": ""DC"", ""proposed_use_code"": ""C2626"", ""normalized_address"": ""56 ELGIN MEADOWS MR SOUTHEAST"", ""application_subtype"": ""Residential - Secondary Suite"", ""normalized_business_name"": """", ""proposed_use_description"": ""SECONDARY SUITE"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""DIRECT CONTROL DISTRICT""}"
red_deer_development_permits,development_permit,DP088797,red_deer,2026-03-26,approved,"{""fee"": 160.0, ""lat"": 52.30417, ""lng"": -113.81099, ""status"": ""issued"", ""address"": ""11 7628 49 AV"", ""province"": ""AB"", ""description"": null, ""permit_type"": ""dp-commercial"", ""postal_code"": ""T4P 1M4"", ""subdivision"": ""NORTHLANDS INDUSTRIAL PARK"", ""neighbourhood"": ""Northlands Industrial Park"", ""record_number"": ""DP088797"", ""pipeline_stage"": ""permitted"", ""stats_can_code"": """", ""application_date"": ""2026-03-26"", ""status_canonical"": ""approved"", ""construction_cost"": 0.0, ""normalized_address"": ""11 7628 49 AVENUE"", ""application_subtype"": ""commercial"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-43111575678271,edmonton,2026-04-09,approved,"{""ward"": ""sipiwiyiniwak Ward"", ""status"": ""Approved"", ""zoning"": ""SLD"", ""address"": ""20518 - 14A AVENUE NW"", ""latitude"": ""53.446385058"", ""province"": ""AB"", ""longitude"": ""-113.675164593"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with a front attached Garage, unenclosed front porch, side entrance, and to install a Renewable Energy Device (8 Solar-electric (PV) panels on the roof)."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Stillwater"", ""decision_date"": ""2026-04-09"", ""record_number"": ""1-43111575678271"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-04-09"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2522655 Blk 28 Lot 27"", ""normalized_address"": ""20518 14A AVENUE NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-50481733333482,edmonton,2026-03-04,approved,"{""ward"": ""papastew Ward"", ""status"": ""Approved"", ""zoning"": ""RS"", ""address"": ""11128 - 75 AVENUE NW"", ""latitude"": ""53.51156796166763"", ""province"": ""AB"", ""longitude"": ""-113.51827612936796"", ""description"": ""To construct a Residential Use building in the form of a 3-Storey 8 Dwelling Multi-unit Housing development."", ""permit_type"": ""Major Development Permit"", ""neighborhood"": ""Mckernan"", ""decision_date"": ""2026-03-04"", ""record_number"": ""1-50481733333482"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-03-04"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2746HW Blk 1 Lot 9"", ""normalized_address"": ""11128 75 AVENUE NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01828,calgary,2026-03-31,pending,"{""lat"": 51.036, ""lng"": -114.12, ""ward"": ""8"", ""status"": ""Hold"", ""address"": ""2550 19 AV SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""REVISION: SECONDARY SUITE (4 BASEMENT OF MULTI-RESIDENTIAL DEVELOPMENT, DP2022-01664)"", ""neighborhood"": ""Richmond"", ""decision_date"": null, ""record_number"": ""DP2026-01828"", ""applicant_name"": ""LASTING LEGACIES"", ""pipeline_stage"": null, ""application_date"": ""2026-03-31"", ""status_canonical"": ""pending"", ""land_use_district"": ""M-C1"", ""proposed_use_code"": ""C1020; C2050; C2626"", ""normalized_address"": ""2550 19 AVENUE SOUTHWEST"", ""application_subtype"": ""Residential - Multi-Family"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; MULTI-RESIDENTIAL DEVELOPMENT; SECONDARY SUITE"", ""permitted_or_discretionary"": ""Permitted"", ""land_use_district_description"": ""Multi-Residential - Contextual Low Profile""}"
strathcona_county_development_permits,development_permit,2026-0380-DP,strathcona_county,2026-04-30,approved,"{""use"": null, ""ward"": ""Ward 6"", ""status"": ""Approved"", ""zoning"": ""RCL"", ""address"": ""158 52472 RNG RD 224"", ""province"": ""AB"", ""description"": ""Home Business Intermediate Use - Auto Detailing - Car Finesse - \r\nTemporary Use - Expires April 12, 2029"", ""permit_type"": ""RESIDENTIAL"", ""roll_number"": ""2229106006"", ""neighbourhood"": ""Hunter Heights"", ""record_number"": ""2026-0380-DP"", ""pipeline_stage"": ""approved"", ""structure_type"": ""NOT APPLICABLE"", ""zoning_overlay"": ""No overlays"", ""application_date"": ""2026-04-30"", ""status_canonical"": ""approved"", ""legal_description"": ""Lot 15 Block 2 Plan 7521417   NE-29-52-22-4"", ""variance_required"": ""N"", ""normalized_address"": ""158 52472 RNG ROAD 224"", ""application_subtype"": ""residential"", ""structure_description"": ""Not Applicable"", ""normalized_business_name"": """"}"
lethbridge_development_permits,development_permit,PS002359,lethbridge,2026-04-21,approved,"{""legal"": ""PLAN LETHBRIDGE 7212JK BLOCK ONE (1) LOT NINE (9) CONTAINING .96 HECTARES (2.37 ACRES) MORE OR LESS \r\nEXCEPTING THEREOUT THE PLAN OF SUBDIVISION ON PLAN 7710291 CONTAINING .295 HECTARES (0.73 ACRES) MORE OR LESS"", ""status"": ""COMPLETED"", ""address"": ""1475 ST EDWARD BLVD N"", ""province"": ""AB"", ""description"": ""NEW"", ""roll_number"": ""4062014750001"", ""neighborhood"": ""St Edwards"", ""decision_date"": ""2026-04-21"", ""record_number"": ""PS002359"", ""units_created"": null, ""completed_date"": ""2026-04-21"", ""pipeline_stage"": ""complete"", ""application_date"": ""2026-04-21"", ""status_canonical"": ""approved"", ""normalized_address"": ""1475 STREET EDWARD BOULEVARD NORTH"", ""application_subtype"": ""PORTABLE SIGNS"", ""normalized_business_name"": """"}"
lethbridge_development_permits,development_permit,DEV16683,lethbridge,2026-05-05,other,"{""legal"": ""PLAN 1811381 BLOCK 1 LOT 110"", ""status"": ""ON HOLD"", ""address"": ""1278 PACIFIC CIR W"", ""province"": ""AB"", ""description"": ""SD-NEW"", ""roll_number"": ""2052112780001"", ""neighborhood"": ""Garry Station"", ""decision_date"": null, ""record_number"": ""DEV16683"", ""units_created"": null, ""completed_date"": null, ""pipeline_stage"": null, ""application_date"": ""2026-05-05"", ""status_canonical"": ""other"", ""normalized_address"": ""1278 PACIFIC CIRCLE WEST"", ""application_subtype"": ""SDD & 2 UNIT DWELLINGS"", ""normalized_business_name"": """"}"
halifax_development_permits,development_permit,DEVONLY-2026-06196,halifax,2026-05-12,other,"{""lat"": 44.67916, ""lng"": -63.53353, ""status"": ""In Review"", ""address"": ""60 SPIKENARD ST"", ""district"": ""District 06"", ""province"": ""NS"", ""community"": ""DARTMOUTH"", ""work_type"": ""Residential"", ""description"": ""Replacing Shed"", ""issued_date"": null, ""permit_name"": ""Development Only Permit"", ""record_number"": ""DEVONLY-2026-06196"", ""completed_date"": null, ""pipeline_stage"": ""under_review"", ""expiration_date"": null, ""application_date"": ""2026-05-12"", ""status_canonical"": ""other"", ""type_of_structure"": ""Accessory Structure"", ""inspection_outcome"": null, ""normalized_address"": ""60 SPIKENARD STREET"", ""primary_work_scope"": ""Accessory Structure"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-3461751021515,edmonton,2026-05-13,approved,"{""ward"": ""sipiwiyiniwak Ward"", ""status"": ""Approved"", ""zoning"": ""RS"", ""address"": ""9007 - 141 STREET NW"", ""latitude"": ""53.52345204"", ""province"": ""AB"", ""longitude"": ""-113.563686093"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with unenclosed front porch, fireplace, rear uncovered deck (7.3m x 2.9m), and a Basement development (NOT to be used as an additional Dwelling)."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Parkview"", ""decision_date"": ""2026-05-13"", ""record_number"": ""1-3461751021515"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-05-13"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2620382 Blk 8 Lot 3B"", ""normalized_address"": ""9007 141 STREET NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-1412152452603,edmonton,2026-03-03,approved,"{""ward"": ""sipiwiyiniwak Ward"", ""status"": ""Approved"", ""zoning"": """", ""address"": ""2008 - 211 STREET NW"", ""latitude"": ""53.452181058"", ""province"": ""AB"", ""longitude"": ""-113.68028109"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with an unenclosed front porch."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Stillwater"", ""decision_date"": ""2026-03-03"", ""record_number"": ""1-1412152452603"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-03-03"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2522762 Blk 9 Lot 13"", ""normalized_address"": ""2008 211 STREET NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01855,calgary,2026-03-31,pending,"{""lat"": 51.089, ""lng"": -114.103, ""ward"": ""4"", ""status"": ""Under Review"", ""address"": ""20 CAPRI AV NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""NEW: SINGLE DETACHED DWELLING"", ""neighborhood"": ""Collingwood"", ""decision_date"": null, ""record_number"": ""DP2026-01855"", ""applicant_name"": ""MIDNIGHT DESIGN STUDIO"", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-03-31"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C2730"", ""normalized_address"": ""20 CAPRI AVENUE NORTHWEST"", ""application_subtype"": ""Residential - New Single / Semi / Duplex"", ""normalized_business_name"": """", ""proposed_use_description"": ""SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
edmonton_development_permits,development_permit,1-12372179249010,edmonton,2026-04-28,pending,"{""ward"": ""Métis Ward"", ""status"": ""In Progress"", ""zoning"": ""RS"", ""address"": ""8751 - STRATHEARN DRIVE NW"", ""latitude"": ""53.53611240787875"", ""province"": ""AB"", ""longitude"": ""-113.46204051196572"", ""description"": ""To Leave as built an Accessory building (detached garage 9.75m x 7.92m)."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Strathearn"", ""decision_date"": ""2026-04-28"", ""record_number"": ""1-12372179249010"", ""pipeline_stage"": ""under_construction"", ""application_date"": ""2026-04-28"", ""status_canonical"": ""pending"", ""legal_description"": ""Plan 2528HW Blk 8 Lot 14"", ""normalized_address"": ""8751 STRATHEARN DRIVE NORTHWEST"", ""application_subtype"": ""Discretionary Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-02592,calgary,2026-05-04,pending,"{""lat"": 50.953, ""lng"": -114.011, ""ward"": ""11"", ""status"": ""Pending Decision"", ""address"": ""466 DOUGLAS GLEN BV SE"", ""province"": ""AB"", ""quadrant"": ""SE"", ""description"": ""RELAXATION: SINGLE DETACHED DWELLING (EXISTING) - BUILDING SETBACK FROM SIDE PROPERTY LINE"", ""neighborhood"": ""Douglasdale/Glen"", ""decision_date"": null, ""record_number"": ""DP2026-02592"", ""applicant_name"": """", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-05-04"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C2730"", ""normalized_address"": ""466 DOUGLAS GLEN BOULEVARD SOUTHEAST"", ""application_subtype"": ""Relaxation - Existing - Compliance Follow-Up"", ""normalized_business_name"": """", ""proposed_use_description"": ""SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
halifax_development_permits,development_permit,DEVONLY-2026-03345,halifax,2026-03-21,approved,"{""lat"": 44.59929, ""lng"": -63.60624, ""status"": ""Completed"", ""address"": ""559 HERRING COVE RD"", ""district"": ""District 11"", ""province"": ""NS"", ""community"": ""HALIFAX"", ""work_type"": ""Residential"", ""description"": ""building an apartment building - 51 Units"", ""issued_date"": ""2026-04-08"", ""permit_name"": ""Development Only Permit"", ""record_number"": ""DEVONLY-2026-03345"", ""completed_date"": ""2026-04-08"", ""pipeline_stage"": ""complete"", ""expiration_date"": ""2027-04-08"", ""application_date"": ""2026-03-21"", ""status_canonical"": ""approved"", ""type_of_structure"": ""Dwelling - Multiple Units"", ""inspection_outcome"": null, ""normalized_address"": ""559 HERRING COVE ROAD"", ""primary_work_scope"": ""New Building"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-01826,calgary,2026-03-31,pending,"{""lat"": 51.042, ""lng"": -114.067, ""ward"": ""8"", ""status"": ""In Advertising"", ""address"": ""220 12 AV SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""TEMPORARY USE: SPECIAL FUNCTION - CLASS 2 (THE DISTRICT STAMPEDE EVENT JULY 2 - 12, 2026)"", ""neighborhood"": ""Beltline"", ""decision_date"": ""2026-05-11"", ""record_number"": ""DP2026-01826"", ""applicant_name"": """", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-03-31"", ""status_canonical"": ""pending"", ""land_use_district"": ""CC-X"", ""proposed_use_code"": ""C2756"", ""normalized_address"": ""220 12 AVENUE SOUTHWEST"", ""application_subtype"": ""Special Function Tents"", ""normalized_business_name"": """", ""proposed_use_description"": ""SPECIAL FUNCTION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Centre City Mixed Use District""}"
red_deer_development_permits,development_permit,DP088689,red_deer,2026-03-02,approved,"{""fee"": 160.0, ""lat"": 52.28748, ""lng"": -113.75744, ""status"": ""issued"", ""address"": ""394 TOWNSEND ST"", ""province"": ""AB"", ""description"": null, ""permit_type"": ""dp-commercial"", ""postal_code"": """", ""subdivision"": ""TIMBERLANDS"", ""neighbourhood"": ""Timberlands"", ""record_number"": ""DP088689"", ""pipeline_stage"": ""permitted"", ""stats_can_code"": """", ""application_date"": ""2026-03-02"", ""status_canonical"": ""approved"", ""construction_cost"": 0.0, ""normalized_address"": ""394 TOWNSEND STREET"", ""application_subtype"": ""commercial"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-45471575722525,edmonton,2026-03-13,approved,"{""ward"": ""Sspomitapi Ward"", ""status"": ""Approved"", ""zoning"": ""RSF"", ""address"": ""459 - 30 STREET SW"", ""latitude"": ""53.428376025"", ""province"": ""AB"", ""longitude"": ""-113.388537164"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with an unenclosed front porch, rear uncovered deck (1.98m x 1.22m), and side entrance."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""Alces"", ""decision_date"": ""2026-03-13"", ""record_number"": ""1-45471575722525"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-03-13"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2421862 Blk 3 Lot 56"", ""normalized_address"": ""30 STREET SOUTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-58252341640667,edmonton,2026-03-12,approved,"{""ward"": ""O-day'min Ward"", ""status"": ""Approved"", ""zoning"": ""UF"", ""address"": ""9543 - 110 AVENUE NW"", ""latitude"": ""53.55759570245684"", ""province"": ""AB"", ""longitude"": ""-113.4878873342702"", ""description"": ""To operate a Child Care Service for up to 72 children and to construct interior alterations, and minor exterior alterations to the Site (new sidewalk and parking area the rear)."", ""permit_type"": ""Major Development Permit"", ""neighborhood"": ""Mccauley"", ""decision_date"": ""2026-03-12"", ""record_number"": ""1-58252341640667"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-03-12"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan ND Blk 33 Lot 18"", ""normalized_address"": ""9543 110 AVENUE NORTHWEST"", ""application_subtype"": ""Discretionary Development"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-02781,calgary,2026-05-12,pending,"{""lat"": 51.006, ""lng"": -114.078, ""ward"": ""11"", ""status"": ""Hold"", ""address"": ""631 53 AV SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""NEW: SINGLE DETACHED DWELLING (WEST PARCEL), ACCESSORY RESIDENTIAL BUILDING (GARAGE)"", ""neighborhood"": ""Windsor Park"", ""decision_date"": null, ""record_number"": ""DP2026-02781"", ""applicant_name"": ""PRIME DESIGN SOLUTIONS"", ""pipeline_stage"": null, ""application_date"": ""2026-05-12"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1020; C2730"", ""normalized_address"": ""631 53 AVENUE SOUTHWEST"", ""application_subtype"": ""Residential - New Single / Semi / Duplex"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-01610,calgary,2026-03-21,pending,"{""lat"": 51.001, ""lng"": -114.138, ""ward"": ""11"", ""status"": ""Under Review"", ""address"": ""3608 58 AV SW"", ""province"": ""AB"", ""quadrant"": ""SW"", ""description"": ""NEW: SINGLE DETACHED DWELLING (EAST LOT), SECONDARY SUITE (BASEMENT), ACCESSORY RESIDENTIAL BUILDING (GARAGE)"", ""neighborhood"": ""Lakeview"", ""decision_date"": null, ""record_number"": ""DP2026-01610"", ""applicant_name"": ""AMAYA ARCHITECTURAL DESIGN"", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-03-21"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1020; C2626; C2730"", ""normalized_address"": ""3608 58 AVENUE SOUTHWEST"", ""application_subtype"": ""Residential - New Single / Semi / Duplex"", ""normalized_business_name"": """", ""proposed_use_description"": ""ACCESSORY RESIDENTIAL BUILDING; SECONDARY SUITE; SINGLE DETACHED DWELLING"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
lethbridge_development_permits,development_permit,CMP18358,lethbridge,2026-04-14,approved,"{""legal"": ""PLAN 2412104 BLOCK 1 LOT 62"", ""status"": ""COMPLETED"", ""address"": ""517 ARBOURWOOD TERR S"", ""province"": ""AB"", ""description"": ""NEW"", ""roll_number"": ""1056005170001"", ""neighborhood"": ""Arbour Ridge"", ""decision_date"": ""2026-04-15"", ""record_number"": ""CMP18358"", ""units_created"": null, ""completed_date"": ""2026-04-15"", ""pipeline_stage"": ""complete"", ""application_date"": ""2026-04-14"", ""status_canonical"": ""approved"", ""normalized_address"": ""517 ARBOURWOOD TERR SOUTH"", ""application_subtype"": ""COMPLIANCE"", ""normalized_business_name"": """"}"
edmonton_development_permits,development_permit,1-37151975741888,edmonton,2026-04-14,approved,"{""ward"": ""sipiwiyiniwak Ward"", ""status"": ""Approved"", ""zoning"": ""RSF"", ""address"": ""2444 - 213 STREET NW"", ""latitude"": ""53.455295059"", ""province"": ""AB"", ""longitude"": ""-113.685271588"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with a front attached Garage, unenclosed front porch, side entrance, Renewable Energy Device (8 Solar-electric (PV) panels on the roof), and fireplace."", ""permit_type"": ""Minor Development Permit"", ""neighborhood"": ""The Uplands"", ""decision_date"": ""2026-04-14"", ""record_number"": ""1-37151975741888"", ""pipeline_stage"": ""approved"", ""application_date"": ""2026-04-14"", ""status_canonical"": ""approved"", ""legal_description"": ""Plan 2522749 Blk 1 Lot 229"", ""normalized_address"": ""2444 213 STREET NORTHWEST"", ""application_subtype"": ""Permitted Development"", ""normalized_business_name"": """"}"
strathcona_county_development_permits,development_permit,2026-0139-DP,strathcona_county,2026-03-13,approved,"{""use"": null, ""ward"": ""Ward 4"", ""status"": ""Approved"", ""zoning"": ""R6"", ""address"": ""1237 STONESIDE RD"", ""province"": ""AB"", ""description"": ""Accessory Development - Semi-Detached Garage (6.10m x 6.35m)"", ""permit_type"": ""RESIDENTIAL"", ""roll_number"": ""8700405106"", ""neighbourhood"": ""Hearthstone at Cambrian"", ""record_number"": ""2026-0139-DP"", ""pipeline_stage"": ""approved"", ""structure_type"": ""NEW"", ""zoning_overlay"": ""800m Primary and Secondary HWY"", ""application_date"": ""2026-03-13"", ""status_canonical"": ""approved"", ""legal_description"": ""Lot 51 Block 4 Plan 2522091"", ""variance_required"": ""N"", ""normalized_address"": ""1237 STONESIDE ROAD"", ""application_subtype"": ""residential"", ""structure_description"": ""Garage"", ""normalized_business_name"": """"}"
calgary_development_permits,development_permit,DP2026-02842,calgary,2026-05-13,other,"{""lat"": 51.073, ""lng"": -114.012, ""ward"": ""10"", ""status"": ""New"", ""address"": ""12 VENTURA PL NE"", ""province"": ""AB"", ""quadrant"": ""NE"", ""description"": ""TEMPORARY USE: HOME OCCUPATION - CLASS 2 (SUBCONTRACTOR)"", ""neighborhood"": ""Vista Heights"", ""decision_date"": null, ""record_number"": ""DP2026-02842"", ""applicant_name"": ""LITTLE MOORE EAVESTROUGHING"", ""pipeline_stage"": ""proposed"", ""application_date"": ""2026-05-13"", ""status_canonical"": ""other"", ""land_use_district"": ""R-CG"", ""proposed_use_code"": ""C1730"", ""normalized_address"": ""12 VENTURA PLACE NORTHEAST"", ""application_subtype"": ""Home Occupation Class 2"", ""normalized_business_name"": """", ""proposed_use_description"": ""HOME OCCUPATION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Grade-Oriented Infill""}"
calgary_development_permits,development_permit,DP2026-02279,calgary,2026-04-20,cancelled,"{""lat"": 51.173, ""lng"": -113.965, ""ward"": ""5"", ""status"": ""Cancelled"", ""address"": ""39 REDSTONE HE NE"", ""province"": ""AB"", ""quadrant"": ""NE"", ""description"": ""TEMPORARY USE: HOME OCCUPATION - CLASS 2 (CAR DETAILING)"", ""neighborhood"": ""Redstone"", ""decision_date"": null, ""record_number"": ""DP2026-02279"", ""applicant_name"": """", ""pipeline_stage"": ""withdrawn"", ""application_date"": ""2026-04-20"", ""status_canonical"": ""cancelled"", ""land_use_district"": ""R-G"", ""proposed_use_code"": ""C1730"", ""normalized_address"": ""39 REDSTONE HE NORTHEAST"", ""application_subtype"": ""Home Occupation Class 2"", ""normalized_business_name"": """", ""proposed_use_description"": ""HOME OCCUPATION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Low Density Mixed Housing""}"
calgary_development_permits,development_permit,DP2026-02614,calgary,2026-05-04,pending,"{""lat"": 50.92, ""lng"": -113.96, ""ward"": ""12"", ""status"": ""In Circulation"", ""address"": ""109 PRESTWICK PA SE"", ""province"": ""AB"", ""quadrant"": ""SE"", ""description"": ""TEMPORARY USE: HOME OCCUPATION - CLASS 2 (HAIR STYLIST)"", ""neighborhood"": ""Mckenzie Towne"", ""decision_date"": null, ""record_number"": ""DP2026-02614"", ""applicant_name"": """", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-05-04"", ""status_canonical"": ""pending"", ""land_use_district"": ""R-G"", ""proposed_use_code"": ""C1730"", ""normalized_address"": ""109 PRESTWICK PA SOUTHEAST"", ""application_subtype"": ""Home Occupation Class 2"", ""normalized_business_name"": """", ""proposed_use_description"": ""HOME OCCUPATION - CLASS 2"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Residential - Low Density Mixed Housing""}"
calgary_development_permits,development_permit,DP2026-02330,calgary,2026-04-22,pending,"{""lat"": 51.067, ""lng"": -114.064, ""ward"": ""7"", ""status"": ""In Circulation"", ""address"": ""130 16 AV NW"", ""province"": ""AB"", ""quadrant"": ""NW"", ""description"": ""REVISION: DWELLING UNIT, LIVE WORK UNIT, FITNESS CENTRE (CHANGE TO DP2024-04859)"", ""neighborhood"": ""Tuxedo Park"", ""decision_date"": null, ""record_number"": ""DP2026-02330"", ""applicant_name"": ""NORR ARCHITECTS ENGINEERS PLANNERS"", ""pipeline_stage"": ""under_review"", ""application_date"": ""2026-04-22"", ""status_canonical"": ""pending"", ""land_use_district"": ""DC"", ""proposed_use_code"": ""C1540; C1600; C1920"", ""normalized_address"": ""130 16 AVENUE NORTHWEST"", ""application_subtype"": ""Mixed Use - Other Areas"", ""normalized_business_name"": """", ""proposed_use_description"": ""DWELLING UNIT; FITNESS CENTRE; LIVE WORK UNIT"", ""permitted_or_discretionary"": ""Discretionary"", ""land_use_district_description"": ""Direct Control (1P2007)""}"
